"","y","raw_text"
"1615","mulvaney"," Perhaps a member of Congress knows that better than most"
"1616","mulvaney"," Several former members of Congress have served at OMB � Senator Portman, Jim Nussle, Leon Panetta � they all served with distinction, set a high bar, and provided a good example of how the OMB director should interact with and serve the President, Congress, and the American people"
"1617","mulvaney"," If confirmed, I will use them as models"
"1618","mulvaney"," You deserve the truth, as do the American people, and it is the OMB Director�s responsibility to tell you � and the President � the truth, even when that might be hard to hear"
"1619","mulvaney"," For the first time in America�s history, the next generation could be less prosperous than the generation that preceded it"
"1620","mulvaney"," To me, and to the people in this room, that is simply unacceptable"
"1621","mulvaney"," We CAN turn this economy, and this country around�but it will take tough decisions today in order to avoid impossible ones tomorrow"
"1622","mulvaney"," Our gross national debt has increased to almost $20 trillion"
"1623","mulvaney"," That number is so large as to defy description"
"1624","mulvaney"," I choose to look at it another way: to an ordinary American family, that translates to a credit card bill of $260,000"
"1625","mulvaney"," Families know what that would mean for them"
"1626","mulvaney"," It is time for government to learn the same lesson"
"1627","mulvaney"," I believe, as a matter of principle, that the debt is a problem that must be addressed sooner, rather than later"
"1628","mulvaney"," I also know that fundamental changes are needed in the way Washington spends and taxes if we truly want a healthy economy"
"1629","mulvaney"," This must include changing our government�s long-term fiscal path � which is unsustainable"
